,raceId,driverId,pitStopNumber,pitStopLap,pitStopDuration,pitStopDurationInMilliseconds
6716,1007,843,1,1,22.055,22055
6717,1007,842,1,5,22.570,22570
6718,1007,840,1,10,24.451,24451
6719,1007,1,1,11,22.269,22269
6720,1007,822,1,11,22.105,22105
6721,1007,832,1,11,22.660,22660
6722,1007,845,1,11,22.732,22732
6723,1007,817,1,12,22.022,22022
6724,1007,807,1,12,23.037,23037
6725,1007,838,1,12,22.174,22174
6726,1007,830,1,13,22.175,22175
6727,1007,844,1,13,22.588,22588
6728,1007,828,1,16,31.406,31406
6729,1007,20,1,17,22.658,22658
6730,1007,8,1,17,22.017,22017
6731,1007,840,2,23,23.371,23371
6732,1007,843,2,24,23.553,23553
6733,1007,842,2,26,23.055,23055
6734,1007,815,1,30,23.755,23755
6735,1007,839,2,30,22.756,22756
6736,1007,825,1,43,22.390,22390
6737,1007,154,1,44,22.733,22733
6738,1007,20,2,47,21.777,21777
6739,1007,1,2,47,22.399,22399
6740,1007,830,2,48,22.088,22088
6741,1007,822,2,48,23.887,23887
6742,1007,154,2,60,23.426,23426
6743,1007,822,3,62,22.512,22512
6744,1008,4,1,15,33.753,33753
6745,1008,845,1,16,23.273,23273
6746,1008,840,1,17,24.608,24608
6747,1008,822,1,18,22.955,22955
6748,1008,828,1,18,23.377,23377
6749,1008,1,1,19,22.641,22641
6750,1008,842,1,22,23.757,23757
6751,1008,832,1,25,23.939,23939
6752,1008,20,1,27,22.551,22551
6753,1008,838,1,28,22.618,22618
6754,1008,8,1,31,22.766,22766
6755,1008,154,1,32,23.403,23403
6756,1008,830,1,35,23.432,23432
6757,1008,844,1,35,23.593,23593
6758,1008,817,1,39,23.300,23300
6759,1008,815,1,39,23.505,23505
6760,1008,839,1,40,27.226,27226
6761,1008,825,1,41,23.115,23115
6762,1008,832,2,48,23.770,23770
6763,1008,843,1,49,23.422,23422
6764,1008,20,2,53,22.683,22683
6765,1008,4,2,54,23.046,23046
6766,1008,839,2,57,31.198,31198
6767,1008,822,2,59,22.727,22727
6768,1008,840,2,65,24.283,24283
6769,1009,843,1,1,41.012,41012
6770,1009,1,1,7,21.283,21283
6771,1009,844,1,7,21.828,21828
6772,1009,154,1,7,22.354,22354
6773,1009,20,1,15,22.630,22630
6774,1009,822,1,16,21.600,21600
6775,1009,830,1,17,21.057,21057
6776,1009,839,1,18,21.979,21979
6777,1009,815,1,26,22.112,22112
6778,1009,4,1,27,21.726,21726
6779,1009,842,1,29,22.493,22493
6780,1009,817,1,33,21.061,21061
6781,1009,838,1,35,22.317,22317
6782,1009,845,1,35,22.755,22755
6783,1009,832,1,37,21.964,21964
6784,1009,822,2,40,21.289,21289
6785,1009,840,1,40,22.189,22189
6786,1009,825,1,41,21.587,21587
6787,1010,9,1,1,32.997,32997
6788,1010,817,1,1,33.027,33027
6789,1010,8,1,12,23.299,23299
6790,1010,807,1,13,21.588,21588
6791,1010,815,1,13,23.234,23234
6792,1010,20,1,14,21.995,21995
6793,1010,825,1,14,22.388,22388
6794,1010,848,1,14,21.780,21780
6795,1010,1,1,15,21.515,21515
6796,1010,154,1,15,29.981,29981
6797,1010,846,1,15,21.627,21627
6798,1010,822,1,23,22.014,22014
6799,1010,830,1,25,21.157,21157
6800,1010,826,1,26,22.086,22086
6801,1010,847,1,26,21.689,21689
6802,1010,840,1,27,22.471,22471
6803,1010,841,1,27,27.172,27172
6804,1010,844,1,28,22.306,22306
6805,1010,9,2,28,22.343,22343
6806,1010,842,1,37,21.269,21269
6807,1010,847,2,42,21.543,21543
6808,1010,9,3,44,21.889,21889
6809,1011,840,1,1,34.338,34338
6810,1011,154,1,1,32.082,32082
6811,1011,832,1,4,45.543,45543
6812,1011,815,1,8,27.136,27136
6813,1011,8,1,9,25.647,25647
6814,1011,842,1,9,27.557,27557
6815,1011,848,1,9,25.659,25659
6816,1011,846,1,10,24.175,24175
6817,1011,825,1,10,24.948,24948
6818,1011,830,1,11,24.199,24199
6819,1011,9,1,11,24.667,24667
6820,1011,822,1,12,24.865,24865
6821,1011,807,1,12,25.498,25498
6822,1011,826,1,12,26.508,26508
6823,1011,847,1,12,24.633,24633
6824,1011,844,1,13,24.518,24518
6825,1011,1,1,13,24.255,24255
6826,1011,20,1,14,24.228,24228
6827,1011,841,1,16,27.725,27725
6828,1011,840,2,23,26.600,26600
6829,1011,817,1,24,25.676,25676
6830,1011,832,2,24,25.034,25034
6831,1011,848,2,25,24.842,24842
6832,1011,847,2,26,24.912,24912
6833,1011,9,2,27,24.313,24313
6834,1011,830,2,32,26.729,26729
6835,1011,807,2,32,25.253,25253
6836,1011,8,2,33,25.621,25621
6837,1011,815,2,33,26.798,26798
6838,1011,1,2,34,24.324,24324
6839,1011,846,2,34,24.717,24717
6840,1011,20,2,35,24.212,24212
6841,1011,844,2,36,24.358,24358
6842,1011,822,2,37,24.433,24433
6843,1011,20,3,38,34.193,34193
6844,1011,826,2,38,30.761,30761
6845,1011,825,2,38,25.982,25982
6846,1011,842,2,39,24.484,24484
6847,1011,841,2,40,24.880,24880
6848,1011,832,3,40,24.985,24985
6849,1012,832,1,1,45.878,45878
6850,1012,846,1,1,50.738,50738
6851,1012,826,1,7,17.257,17257
6852,1012,841,1,7,25.184,25184
6853,1012,154,1,8,23.261,23261
6854,1012,825,1,9,23.964,23964
6855,1012,807,1,11,24.107,24107
6856,1012,830,1,17,23.223,23223
6857,1012,846,2,17,33.638,33638
6858,1012,20,1,18,22.749,22749
6859,1012,817,1,18,23.506,23506
6860,1012,842,1,19,22.301,22301
6861,1012,848,1,19,23.215,23215
6862,1012,815,1,20,23.733,23733
6863,1012,840,1,20,23.466,23466
6864,1012,822,1,21,22.196,22196
6865,1012,1,1,22,22.644,22644
6866,1012,844,1,22,22.921,22921
6867,1012,847,1,22,24.332,24332
6868,1012,8,1,25,23.888,23888
6869,1012,826,2,25,26.050,26050
6870,1012,9,1,26,32.627,32627
6871,1012,841,2,30,25.137,25137
6872,1012,826,3,30,43.206,43206
6873,1012,825,2,33,23.383,23383
6874,1012,830,2,34,22.365,22365
6875,1012,20,2,35,22.316,22316
6876,1012,846,3,34,22.524,22524
6877,1012,154,2,35,23.520,23520
6878,1012,1,2,36,23.597,23597
6879,1012,822,2,36,24.083,24083
6880,1012,832,2,36,22.532,22532
6881,1012,842,2,39,22.722,22722
6882,1012,844,2,42,24.227,24227
6883,1012,840,2,44,23.515,23515
6884,1012,847,2,49,23.965,23965
6885,1012,842,3,53,22.408,22408
6886,1013,826,1,5,21.013,21013
6887,1013,8,1,6,21.401,21401
6888,1013,825,1,7,20.118,20118
6889,1013,841,1,7,20.776,20776
6890,1013,807,1,8,21.325,21325
6891,1013,846,1,9,19.819,19819
6892,1013,815,1,10,20.939,20939
6893,1013,840,1,10,23.099,23099
6894,1013,817,1,10,20.884,20884
6895,1013,20,1,11,19.981,19981
6896,1013,822,1,12,20.006,20006
6897,1013,832,1,12,19.755,19755
6898,1013,848,1,12,20.720,20720
6899,1013,1,1,13,19.993,19993
6900,1013,830,1,14,20.973,20973
6901,1013,9,1,14,15.069,15069
6902,1013,9,2,23,21.037,21037
6903,1013,847,1,25,20.475,20475
6904,1013,844,1,34,20.382,20382
6905,1013,807,2,34,20.870,20870
6906,1013,154,1,34,20.906,20906
6907,1013,847,2,38,20.751,20751
6908,1013,846,2,39,22.080,22080
6909,1013,825,2,39,20.859,20859
6910,1013,9,3,42,20.703,20703
6911,1013,844,2,47,19.857,19857
6912,1014,841,1,6,22.381,22381
6913,1014,20,1,19,23.746,23746
6914,1014,830,1,20,22.417,22417
6915,1014,826,1,21,22.049,22049
6916,1014,842,1,22,22.563,22563
6917,1014,840,1,22,23.321,23321
6918,1014,825,1,23,22.025,22025
6919,1014,817,1,24,22.379,22379
6920,1014,832,1,24,21.468,21468
6921,1014,815,1,24,22.781,22781
6922,1014,844,1,25,23.646,23646
6923,1014,848,1,25,23.591,23591
6924,1014,822,1,26,22.034,22034
6925,1014,154,1,26,22.379,22379
6926,1014,846,1,26,21.579,21579
6927,1014,1,1,27,22.265,22265
6928,1014,8,1,28,22.342,22342
6929,1014,9,1,31,21.954,21954
6930,1014,847,1,32,22.442,22442
6931,1014,807,1,35,22.193,22193
6932,1014,20,2,40,21.643,21643
6933,1014,841,2,41,23.507,23507
6934,1014,830,2,43,22.540,22540
6935,1014,822,2,45,22.018,22018
6936,1014,826,2,45,33.821,33821
6937,1014,825,2,45,22.992,22992
6938,1014,848,2,45,37.345,37345
6939,1014,1,2,46,22.511,22511
6940,1014,817,2,45,22.702,22702
6941,1014,815,2,45,22.896,22896
6942,1014,847,2,44,21.846,21846
6943,1014,844,2,46,21.638,21638
6944,1014,8,2,45,22.549,22549
6945,1014,9,2,44,22.142,22142
6946,1014,842,2,46,22.095,22095
6947,1014,154,2,46,22.732,22732
6948,1014,832,2,46,21.545,21545
6949,1015,807,1,9,25.532,25532
6950,1015,844,1,9,25.964,25964
6951,1015,847,1,10,26.165,26165
6952,1015,1,1,11,24.266,24266
6953,1015,822,1,11,25.030,25030
6954,1015,830,1,11,24.011,24011
6955,1015,20,1,11,24.483,24483
6956,1015,817,1,11,24.269,24269
6957,1015,825,1,11,25.419,25419
6958,1015,815,1,11,28.463,28463
6959,1015,822,2,12,24.776,24776
6960,1015,844,2,16,25.705,25705
6961,1015,9,1,21,23.946,23946
6962,1015,842,1,27,24.161,24161
6963,1015,832,1,30,23.795,23795
6964,1015,826,1,32,24.023,24023
6965,1015,840,1,39,24.591,24591
6966,1015,848,1,40,25.062,25062
6967,1015,841,1,44,35.651,35651
6968,1015,8,1,46,26.299,26299
6969,1015,846,1,47,25.026,25026
6970,1015,154,1,50,24.219,24219
6971,1015,842,2,62,23.858,23858
6972,1016,848,1,1,37.950,37950
6973,1016,832,1,3,24.727,24727
6974,1016,8,1,6,25.342,25342
6975,1016,842,1,7,23.485,23485
6976,1016,817,1,8,23.927,23927
6977,1016,9,1,8,25.210,25210
6978,1016,847,1,9,23.686,23686
6979,1016,815,1,11,24.076,24076
6980,1016,826,1,12,23.825,23825
6981,1016,807,1,16,24.030,24030
6982,1016,20,1,26,23.782,23782
6983,1016,1,1,28,23.662,23662
6984,1016,822,1,30,23.994,23994
6985,1016,844,1,33,23.732,23732
6986,1016,841,1,33,23.884,23884
6987,1016,154,1,34,24.071,24071
6988,1016,9,2,38,23.119,23119
6989,1016,825,1,39,24.381,24381
6990,1016,840,1,45,23.727,23727
6991,1016,830,1,48,23.426,23426
6992,1016,8,2,58,24.666,24666
6993,1016,822,2,67,23.456,23456
6994,1017,841,1,7,30.842,30842
6995,1017,817,1,16,31.031,31031
6996,1017,825,1,16,30.832,30832
6997,1017,842,1,17,30.228,30228
6998,1017,846,1,18,30.576,30576
6999,1017,815,1,18,37.286,37286
7000,1017,832,1,19,29.920,29920
7001,1017,830,1,20,30.118,30118
7002,1017,844,1,21,30.203,30203
7003,1017,822,1,23,30.412,30412
7004,1017,1,1,24,30.186,30186
7005,1017,9,1,24,29.792,29792
7006,1017,20,1,25,30.044,30044
7007,1017,848,1,25,30.279,30279
7008,1017,847,1,25,31.950,31950
7009,1017,8,1,31,29.975,29975
7010,1017,154,1,31,30.837,30837
7011,1017,826,1,32,30.233,30233
7012,1017,847,2,33,37.494,37494
7013,1017,807,1,34,30.884,30884
7014,1017,841,2,34,31.697,31697
7015,1017,840,1,39,30.849,30849
7016,1017,20,2,51,30.468,30468
7017,1018,825,1,11,23.243,23243
7018,1018,825,2,13,16.224,16224
7019,1018,9,1,19,21.525,21525
7020,1018,822,1,21,22.552,22552
7021,1018,20,1,21,25.236,25236
7022,1018,844,1,22,21.878,21878
7023,1018,8,1,23,21.709,21709
7024,1018,841,1,24,21.672,21672
7025,1018,846,1,25,21.547,21547
7026,1018,842,1,25,22.239,22239
7027,1018,840,1,25,21.982,21982
7028,1018,807,1,26,21.985,21985
7029,1018,847,1,27,22.772,22772
7030,1018,815,1,28,22.330,22330
7031,1018,1,1,30,30.067,30067
7032,1018,830,1,31,21.110,21110
7033,1018,826,1,32,25.091,25091
7034,1018,154,1,34,22.265,22265
7035,1018,848,1,35,21.225,21225
7036,1018,832,1,41,21.266,21266
7037,1018,817,1,46,22.305,22305
7038,1018,20,2,50,22.251,22251
7039,1018,825,3,62,22.309,22309
7040,1019,154,1,1,33.562,33562
7041,1019,825,1,1,32.767,32767
7042,1019,842,1,12,27.905,27905
7043,1019,817,1,12,28.416,28416
7044,1019,826,1,12,29.377,29377
7045,1019,844,1,13,28.558,28558
7046,1019,830,1,13,27.827,27827
7047,1019,846,1,13,28.275,28275
7048,1019,848,1,13,28.954,28954
7049,1019,807,1,13,28.926,28926
7050,1019,840,1,13,30.400,30400
7051,1019,822,1,16,28.493,28493
7052,1019,8,1,17,28.364,28364
7053,1019,815,1,18,30.264,30264
7054,1019,1,1,20,28.905,28905
7055,1019,20,1,20,28.021,28021
7056,1019,830,2,20,27.950,27950
7057,1019,832,1,20,27.980,27980
7058,1019,817,2,20,28.381,28381
7059,1019,9,1,20,28.694,28694
7060,1019,844,2,21,28.348,28348
7061,1019,826,2,21,28.811,28811
7062,1019,847,1,21,30.245,30245
7063,1019,815,2,24,38.032,38032
7064,1019,846,2,35,27.919,27919
7065,1019,20,2,38,38.468,38468
7066,1019,840,2,39,29.074,29074
7067,1019,822,2,45,28.177,28177
7068,1019,815,3,46,28.747,28747
7069,1020,20,1,2,20.094,20094
7070,1020,848,1,2,20.576,20576
7071,1020,1,1,3,20.203,20203
7072,1020,822,1,3,22.243,22243
7073,1020,830,1,3,22.358,22358
7074,1020,8,1,3,27.256,27256
7075,1020,807,1,3,22.132,22132
7076,1020,844,1,3,20.361,20361
7077,1020,154,1,3,27.232,27232
7078,1020,842,1,3,29.667,29667
7079,1020,832,1,3,23.363,23363
7080,1020,841,1,3,22.509,22509
7081,1020,817,1,3,21.224,21224
7082,1020,826,1,3,23.090,23090
7083,1020,846,1,6,21.402,21402
7084,1020,840,1,7,22.696,22696
7085,1020,847,1,7,20.718,20718
7086,1020,9,1,7,23.801,23801
7087,1020,825,1,8,21.106,21106
7088,1020,844,2,15,22.102,22102
7089,1020,807,2,15,20.118,20118
7090,1020,825,2,21,21.179,21179
7091,1020,20,2,23,20.768,20768
7092,1020,9,2,23,20.436,20436
7093,1020,830,2,25,19.640,19640
7094,1020,847,2,24,19.287,19287
7095,1020,826,2,25,21.488,21488
7096,1020,846,2,25,20.242,20242
7097,1020,840,2,25,21.260,21260
7098,1020,822,2,26,20.498,20498
7099,1020,8,2,26,22.307,22307
7100,1020,841,2,26,20.879,20879
7101,1020,842,2,26,19.875,19875
7102,1020,154,2,26,21.625,21625
7103,1020,844,3,27,20.317,20317
7104,1020,848,2,27,21.501,21501
7105,1020,832,2,27,19.964,19964
7106,1020,1,2,28,22.947,22947
7107,1020,848,3,28,21.732,21732
7108,1020,8,3,28,21.142,21142
7109,1020,20,3,28,22.058,22058
7110,1020,842,3,28,20.552,20552
7111,1020,841,3,28,20.096,20096
7112,1020,826,3,28,24.310,24310
7113,1020,154,3,28,22.421,22421
7114,1020,830,3,29,21.472,21472
7115,1020,807,3,29,20.624,20624
7116,1020,840,3,28,21.962,21962
7117,1020,825,3,29,21.359,21359
7118,1020,822,3,30,21.142,21142
7119,1020,9,3,31,19.626,19626
7120,1020,830,4,41,19.327,19327
7121,1020,20,4,41,21.256,21256
7122,1020,154,4,41,20.622,20622
7123,1020,840,4,41,20.472,20472
7124,1020,847,3,41,19.345,19345
7125,1020,825,4,42,20.380,20380
7126,1020,840,5,44,20.152,20152
7127,1020,826,4,45,20.671,20671
7128,1020,825,5,45,20.285,20285
7129,1020,830,5,46,19.062,19062
7130,1020,822,4,46,21.009,21009
7131,1020,832,3,46,20.711,20711
7132,1020,842,4,46,20.012,20012
7133,1020,848,4,46,19.931,19931
7134,1020,154,5,46,21.423,21423
7135,1020,9,4,46,20.370,20370
7136,1020,1,4,47,27.069,27069
7137,1020,8,4,47,20.930,20930
7138,1020,20,5,47,19.586,19586
7139,1020,841,4,47,28.093,28093
7140,1020,847,4,47,21.634,21634
7141,1020,1,5,53,20.015,20015
7142,1020,1,6,56,19.610,19610
7143,1020,825,6,57,20.700,20700
7144,1020,9,5,57,19.825,19825
7145,1020,847,5,57,23.445,23445
7146,1021,822,1,5,33.328,33328
7147,1021,841,1,15,23.218,23218
7148,1021,847,1,16,21.333,21333
7149,1021,840,1,16,22.085,22085
7150,1021,815,1,18,21.901,21901
7151,1021,9,1,18,21.754,21754
7152,1021,154,1,19,22.035,22035
7153,1021,826,1,21,23.002,23002
7154,1021,830,1,25,21.705,21705
7155,1021,844,1,27,21.575,21575
7156,1021,846,1,28,26.066,26066
7157,1021,842,1,28,22.104,22104
7158,1021,848,1,28,23.676,23676
7159,1021,832,1,29,21.832,21832
7160,1021,8,1,29,22.205,22205
7161,1021,1,1,31,22.880,22880
7162,1021,807,1,36,21.734,21734
7163,1021,825,1,38,21.618,21618
7164,1021,20,1,39,24.819,24819
7165,1021,822,2,46,21.744,21744
7166,1021,817,1,46,22.498,22498
7167,1021,1,2,48,21.390,21390
7168,1021,840,2,50,21.563,21563
7169,1021,830,2,67,21.164,21164
7170,1022,817,1,1,27.620,27620
7171,1022,8,1,1,39.046,39046
7172,1022,832,1,1,59.291,59291
7173,1022,8,2,2,25.005,25005
7174,1022,807,1,11,23.475,23475
7175,1022,842,1,13,22.772,22772
7176,1022,840,1,14,22.774,22774
7177,1022,20,1,15,22.863,22863
7178,1022,815,1,15,23.133,23133
7179,1022,154,1,16,22.912,22912
7180,1022,846,1,19,23.182,23182
7181,1022,844,1,21,22.449,22449
7182,1022,1,1,22,23.497,23497
7183,1022,822,1,23,22.579,22579
7184,1022,848,1,23,22.506,22506
7185,1022,826,1,24,22.834,22834
7186,1022,825,1,25,22.584,22584
7187,1022,841,1,29,23.044,23044
7188,1022,840,2,30,25.250,25250
7189,1022,847,1,30,22.442,22442
7190,1022,807,2,31,23.000,23000
7191,1022,8,3,31,26.891,26891
7192,1022,9,1,31,24.247,24247
7193,1022,20,2,33,22.786,22786
7194,1023,830,1,1,31.211,31211
7195,1023,20,1,6,32.443,32443
7196,1023,154,1,7,26.481,26481
7197,1023,20,2,12,31.851,31851
7198,1023,840,1,15,18.838,18838
7199,1023,1,1,19,23.912,23912
7200,1023,8,1,19,32.393,32393
7201,1023,844,1,20,23.833,23833
7202,1023,825,1,20,24.400,24400
7203,1023,841,1,21,25.698,25698
7204,1023,840,2,22,24.419,24419
7205,1023,846,1,23,24.311,24311
7206,1023,847,1,23,24.198,24198
7207,1023,848,1,26,29.830,29830
7208,1023,822,1,27,23.700,23700
7209,1023,8,2,26,24.568,24568
7210,1023,832,1,27,27.010,27010
7211,1023,830,2,27,24.303,24303
7212,1023,826,1,28,24.479,24479
7213,1023,815,1,28,25.340,25340
7214,1023,842,1,28,24.363,24363
7215,1023,807,1,29,24.092,24092
7216,1023,9,1,29,31.842,31842
7217,1023,817,1,30,24.320,24320
7218,1023,154,2,29,25.121,25121
7219,1023,825,2,34,24.978,24978
7220,1023,20,3,41,24.376,24376
7221,1023,9,2,44,23.860,23860
7222,1023,1,2,49,23.731,23731
7223,1024,807,1,1,29.563,29563
7224,1024,847,1,1,38.752,38752
7225,1024,826,1,12,28.799,28799
7226,1024,815,1,13,29.082,29082
7227,1024,8,1,15,29.992,29992
7228,1024,825,1,18,29.403,29403
7229,1024,20,1,19,29.384,29384
7230,1024,830,1,19,28.846,28846
7231,1024,844,1,20,29.168,29168
7232,1024,848,1,20,28.606,28606
7233,1024,846,1,20,30.397,30397
7234,1024,9,1,21,29.033,29033
7235,1024,822,1,22,29.234,29234
7236,1024,154,1,23,29.456,29456
7237,1024,1,1,26,28.930,28930
7238,1024,840,1,31,29.482,29482
7239,1024,842,1,32,32.482,32482
7240,1024,841,1,34,29.070,29070
7241,1024,817,1,34,30.756,30756
7242,1024,154,2,35,43.576,43576
7243,1024,807,2,36,29.152,29152
7244,1024,826,2,36,34.711,34711
7245,1024,832,2,35,30.623,30623
7246,1024,841,2,36,28.960,28960
7247,1024,840,2,41,39.188,39188
7248,1024,9,2,44,30.321,30321
7249,1024,840,3,44,29.460,29460
7250,1024,825,2,56,30.916,30916
7251,1025,9,1,1,30.587,30587
7252,1025,817,1,1,36.031,36031
7253,1025,841,1,2,38.193,38193
7254,1025,9,2,2,30.177,30177
7255,1025,8,1,9,25.038,25038
7256,1025,807,1,16,34.264,34264
7257,1025,846,1,20,29.290,29290
7258,1025,832,1,21,30.103,30103
7259,1025,844,1,22,29.548,29548
7260,1025,815,1,23,30.271,30271
7261,1025,20,1,26,29.860,29860
7262,1025,842,1,26,29.935,29935
7263,1025,825,1,27,30.509,30509
7264,1025,840,1,27,30.168,30168
7265,1025,826,1,27,30.753,30753
7266,1025,847,1,27,29.857,29857
7267,1025,841,2,27,30.227,30227
7268,1025,8,2,27,36.512,36512
7269,1025,1,1,28,29.751,29751
7270,1025,822,1,28,29.436,29436
7271,1025,830,1,28,29.978,29978
7272,1025,848,1,29,29.854,29854
7273,1025,807,2,29,29.786,29786
7274,1025,826,2,29,29.571,29571
7275,1025,844,2,30,29.401,29401
7276,1026,844,1,3,30.502,30502
7277,1026,846,1,4,25.347,25347
7278,1026,848,1,15,23.354,23354
7279,1026,8,1,15,24.468,24468
7280,1026,20,1,16,24.032,24032
7281,1026,154,1,16,23.478,23478
7282,1026,822,1,17,23.000,23000
7283,1026,825,1,17,24.156,24156
7284,1026,842,1,18,23.180,23180
7285,1026,840,1,18,23.292,23292
7286,1026,841,1,18,23.351,23351
7287,1026,807,1,19,24.132,24132
7288,1026,815,1,19,22.880,22880
7289,1026,1,1,21,23.582,23582
7290,1026,9,1,22,26.734,26734
7291,1026,844,2,25,23.580,23580
7292,1026,846,2,25,23.949,23949
7293,1026,847,1,25,23.792,23792
7294,1026,832,1,26,23.476,23476
7295,1026,826,1,27,23.293,23293
7296,1026,817,1,29,23.292,23292
7297,1026,20,2,31,23.213,23213
7298,1026,848,2,34,23.301,23301
7299,1026,9,2,33,22.970,22970
7300,1026,822,2,36,23.157,23157
7301,1026,8,2,36,23.164,23164
7302,1026,815,2,41,23.301,23301
7303,1026,1,2,42,23.591,23591
7304,1026,844,3,46,23.280,23280
7305,1026,825,2,47,23.973,23973
7306,1026,841,2,49,23.412,23412
7307,1027,830,1,5,24.493,24493
7308,1027,842,1,9,22.689,22689
7309,1027,826,1,10,22.490,22490
7310,1027,848,1,14,22.192,22192
7311,1027,844,1,15,22.002,22002
7312,1027,832,1,15,22.241,22241
7313,1027,8,1,15,22.754,22754
7314,1027,807,1,18,22.484,22484
7315,1027,815,1,20,22.357,22357
7316,1027,841,1,21,43.411,43411
7317,1027,9,1,21,24.606,24606
7318,1027,847,1,22,22.887,22887
7319,1027,1,1,23,22.269,22269
7320,1027,825,1,28,23.084,23084
7321,1027,832,2,35,22.179,22179
7322,1027,822,1,36,22.179,22179
7323,1027,20,1,37,21.862,21862
7324,1027,840,1,37,22.745,22745
7325,1027,154,1,37,24.128,24128
7326,1027,844,2,43,25.786,25786
7327,1027,848,2,44,22.003,22003
7328,1027,826,2,44,22.033,22033
7329,1027,842,2,49,22.618,22618
7330,1027,817,1,50,22.345,22345
7331,1027,8,2,52,22.963,22963
7332,1027,9,2,60,22.570,22570
7333,1028,848,1,1,34.100,34100
7334,1028,840,1,9,24.567,24567
7335,1028,9,1,11,24.164,24164
7336,1028,830,1,13,23.716,23716
7337,1028,822,1,14,24.151,24151
7338,1028,841,1,17,25.230,25230
7339,1028,832,1,18,24.784,24784
7340,1028,8,1,18,24.544,24544
7341,1028,825,1,18,24.929,24929
7342,1028,846,1,19,24.678,24678
7343,1028,842,1,19,24.195,24195
7344,1028,844,1,20,29.157,29157
7345,1028,848,2,20,23.213,23213
7346,1028,817,1,21,23.751,23751
7347,1028,826,1,21,27.115,27115
7348,1028,847,1,23,23.702,23702
7349,1028,1,1,24,23.943,23943
7350,1028,815,1,24,24.207,24207
7351,1028,154,1,24,24.583,24583
7352,1028,807,1,27,24.245,24245
7353,1028,840,2,29,25.195,25195
7354,1028,830,2,34,23.444,23444
7355,1028,822,2,35,23.819,23819
7356,1028,807,2,39,23.684,23684
7357,1028,826,2,39,24.162,24162
7358,1028,841,2,39,24.206,24206
7359,1028,848,3,40,23.705,23705
7360,1028,8,2,40,24.686,24686
7361,1028,825,2,40,24.731,24731
7362,1028,844,2,42,23.844,23844
7363,1028,846,2,42,25.776,25776
7364,1028,847,2,46,28.748,28748
7365,1028,842,2,53,24.260,24260
7366,1029,817,1,8,30.760,30760
7367,1029,815,1,17,23.079,23079
7368,1029,1,1,20,22.882,22882
7369,1029,841,1,20,23.155,23155
7370,1029,9,1,20,23.861,23861
7371,1029,830,1,21,22.818,22818
7372,1029,8,1,21,23.463,23463
7373,1029,842,1,22,22.922,22922
7374,1029,826,1,23,22.759,22759
7375,1029,847,1,23,22.500,22500
7376,1029,848,1,24,23.073,23073
7377,1029,20,1,25,23.039,23039
7378,1029,822,1,26,23.148,23148
7379,1029,154,1,26,23.776,23776
7380,1029,846,1,27,23.381,23381
7381,1029,807,1,27,23.344,23344
7382,1029,825,1,27,23.891,23891
7383,1029,840,1,28,23.346,23346
7384,1029,844,1,29,22.966,22966
7385,1029,832,1,29,22.770,22770
7386,1029,9,2,36,29.268,29268
7387,1029,817,2,40,29.491,29491
7388,1029,822,2,41,23.210,23210
7389,1029,1,2,43,23.088,23088
7390,1029,830,2,44,22.657,22657
7391,1029,807,2,44,23.596,23596
7392,1029,815,2,45,23.142,23142
7393,1029,841,2,46,23.524,23524
7394,1029,826,2,46,23.378,23378
7395,1029,842,2,47,23.584,23584
7396,1029,8,2,47,23.841,23841
7397,1029,20,2,49,23.138,23138
7398,1029,848,2,50,23.071,23071
7399,1029,830,3,54,22.593,22593
7400,1029,846,2,53,23.355,23355
7401,1029,840,2,53,24.841,24841
7402,1029,825,2,53,23.479,23479
7403,1029,844,2,54,23.042,23042
7404,1029,807,3,53,22.747,22747
7405,1029,9,3,53,24.873,24873
7406,1029,847,2,54,23.199,23199
7407,1029,154,2,65,23.471,23471
7408,1029,1,3,66,23.060,23060
7409,1029,847,3,66,22.441,22441
7410,1029,9,4,66,23.158,23158
7411,1030,840,1,5,28.842,28842
7412,1030,846,1,8,22.974,22974
7413,1030,841,1,8,21.977,21977
7414,1030,817,1,11,21.904,21904
7415,1030,844,1,12,21.697,21697
7416,1030,20,1,12,25.771,25771
7417,1030,832,1,12,21.928,21928
7418,1030,848,1,13,22.028,22028
7419,1030,807,1,18,21.578,21578
7420,1030,154,1,18,21.968,21968
7421,1030,825,1,20,21.531,21531
7422,1030,8,1,22,22.410,22410
7423,1030,840,2,23,21.778,21778
7424,1030,9,1,24,21.688,21688
7425,1030,830,1,25,21.023,21023
7426,1030,1,1,26,22.178,22178
7427,1030,841,2,26,22.188,22188
7428,1030,822,1,29,21.145,21145
7429,1030,847,1,32,22.272,22272
7430,1030,815,1,37,22.230,22230
7431,1030,844,2,38,21.274,21274
7432,1030,20,2,38,21.858,21858
7433,1030,826,1,40,21.496,21496
7434,1030,832,2,41,21.466,21466
7435,1030,817,2,42,21.624,21624
7436,1031,154,1,20,23.280,23280
7437,1031,8,1,24,23.229,23229
7438,1031,841,1,25,23.659,23659
7439,1031,847,1,25,21.417,21417
7440,1031,822,1,26,21.937,21937
7441,1031,1,1,26,21.850,21850
7442,1031,848,1,26,21.279,21279
7443,1031,846,1,26,23.637,23637
7444,1031,815,1,26,22.383,22383
7445,1031,844,1,26,22.756,22756
7446,1031,832,1,26,23.827,23827
7447,1031,20,1,26,22.231,22231
7448,1031,842,1,26,22.466,22466
7449,1031,826,1,26,22.769,22769
